risk_id,assessment_date_key,event_count,total_net_loss,avg_net_loss,impact_score,probability_score_1_5,control_effectiveness,inherent_risk_score,residual_risk_score
RISK-016,20221201,2,59427.04,29713.52,3,2,0.5926267281105991,6,3.64
RISK-016,20230101,2,7761.91,3880.955,2,2,0.5926267281105991,4,2.43
RISK-016,20230201,5,217390.15,43478.03,3,4,0.5926267281105991,12,7.29
RISK-016,20230301,6,183759.1,30626.516666666666,3,4,0.5926267281105991,12,7.29
RISK-016,20230401,2,45347.04,22673.52,3,2,0.5926267281105991,6,3.64
RISK-016,20230501,7,448575.39,64082.19857142858,3,4,0.5926267281105991,12,7.29
RISK-016,20230601,2,38638.72,19319.36,2,2,0.5926267281105991,4,2.43
RISK-016,20230701,6,169599.49,28266.581666666665,3,4,0.5926267281105991,12,7.29
RISK-016,20230901,5,70206.13,14041.226,2,4,0.5926267281105991,8,4.86
RISK-016,20231101,6,201228.49,33538.081666666665,3,4,0.5926267281105991,12,7.29
RISK-016,20240101,4,47822.35,11955.5875,2,3,0.5926267281105991,6,3.64
RISK-016,20240201,2,8474.57,4237.285,2,2,0.5926267281105991,4,2.43
RISK-016,20240301,2,16569.03,8284.515,2,2,0.5926267281105991,4,2.43
RISK-016,20240401,4,418922.72,104730.68,3,3,0.5926267281105991,9,5.47
RISK-016,20240501,2,192904.71,96452.355,3,2,0.5926267281105991,6,3.64
RISK-016,20240601,3,278741.0,92913.66666666667,3,3,0.5926267281105991,9,5.47
RISK-017,20190101,6,89567.15,14927.858333333332,2,4,0.6000000000000001,8,4.8
RISK-017,20190201,2,11922.529999999999,5961.264999999999,2,2,0.6000000000000001,4,2.4
RISK-017,20190301,6,430266.12,71711.02,3,4,0.6000000000000001,12,7.2
RISK-017,20190401,1,3337.79,3337.79,2,1,0.6000000000000001,2,1.2
RISK-017,20190501,3,462378.19999999995,154126.06666666665,3,3,0.6000000000000001,9,5.4
RISK-017,20190601,4,91991.46,22997.865,3,3,0.6000000000000001,9,5.4
RISK-017,20190701,5,389732.69,77946.538,3,4,0.6000000000000001,12,7.2
RISK-017,20190801,3,559074.3,186358.1,3,3,0.6000000000000001,9,5.4
RISK-017,20190901,3,525808.56,175269.52000000002,3,3,0.6000000000000001,9,5.4
RISK-017,20191001,4,53388.14,13347.035,2,3,0.6000000000000001,6,3.6
RISK-017,20191101,1,6681.6,6681.6,2,1,0.6000000000000001,2,1.2
RISK-017,20191201,4,278085.19,69521.2975,3,3,0.6000000000000001,9,5.4
RISK-017,20200101,6,1849462.34,308243.7233333333,4,4,0.6000000000000001,16,9.6
RISK-017,20200201,7,633983.96,90569.13714285714,3,4,0.6000000000000001,12,7.2
RISK-017,20200301,2,626106.02,313053.01,4,2,0.6000000000000001,8,4.8
RISK-017,20200401,3,166966.89,55655.630000000005,3,3,0.6000000000000001,9,5.4
RISK-017,20200501,1,911035.93,911035.93,4,1,0.6000000000000001,4,2.4
RISK-017,20200601,3,761970.1799999999,253990.05999999997,4,3,0.6000000000000001,12,7.2
RISK-017,20200701,6,190770.19,31795.031666666666,3,4,0.6000000000000001,12,7.2
RISK-017,20200801,3,1173390.77,391130.25666666665,4,3,0.6000000000000001,12,7.2
RISK-017,20200901,2,15367.939999999999,7683.969999999999,2,2,0.6000000000000001,4,2.4
RISK-017,20201001,5,34929.9,6985.9800000000005,2,4,0.6000000000000001,8,4.8
RISK-017,20201101,2,114098.09,57049.045,3,2,0.6000000000000001,6,3.6
RISK-017,20201201,2,19909.22,9954.61,2,2,0.6000000000000001,4,2.4
RISK-017,20210101,1,33307.76,33307.76,3,1,0.6000000000000001,3,1.8
RISK-017,20210201,4,1131154.62,282788.655,4,3,0.6000000000000001,12,7.2
RISK-017,20210401,2,2624825.2199999997,1312412.6099999999,4,2,0.6000000000000001,8,4.8
RISK-017,20210501,3,11869.380000000001,3956.4600000000005,2,3,0.6000000000000001,6,3.6
RISK-017,20210601,3,223876.24,74625.41333333333,3,3,0.6000000000000001,9,5.4
RISK-017,20210701,3,15009.46,5003.153333333333,2,3,0.6000000000000001,6,3.6
RISK-017,20210801,2,203411.64,101705.82,3,2,0.6000000000000001,6,3.6
RISK-017,20210901,2,44136.72,22068.36,3,2,0.6000000000000001,6,3.6
RISK-017,20211001,5,1418533.4100000001,283706.68200000003,4,4,0.6000000000000001,16,9.6
RISK-017,20211101,5,2262812.9699999997,452562.5939999999,4,4,0.6000000000000001,16,9.6
RISK-017,20211201,1,886827.07,886827.07,4,1,0.6000000000000001,4,2.4
RISK-017,20220101,8,592403.23,74050.40375,3,5,0.6000000000000001,15,9.0
RISK-017,20220201,2,96385.15,48192.575,3,2,0.6000000000000001,6,3.6
RISK-017,20220301,3,13080.25,4360.083333333333,2,3,0.6000000000000001,6,3.6
RISK-017,20220401,2,6772.49,3386.245,2,2,0.6000000000000001,4,2.4
RISK-017,20220501,5,1753892.1600000001,350778.43200000003,4,4,0.6000000000000001,16,9.6
RISK-017,20220601,4,808216.71,202054.1775,3,3,0.6000000000000001,9,5.4
RISK-017,20220701,7,758927.61,108418.23,3,4,0.6000000000000001,12,7.2
RISK-017,20220801,6,151285.44,25214.24,3,4,0.6000000000000001,12,7.2
RISK-017,20220901,2,31419.059999999998,15709.529999999999,2,2,0.6000000000000001,4,2.4
RISK-017,20221001,5,1770559.95,354111.99,4,4,0.6000000000000001,16,9.6
RISK-017,20221101,7,665866.53,95123.79000000001,3,4,0.6000000000000001,12,7.2
RISK-017,20221201,4,3547416.9899999998,886854.2474999999,4,3,0.6000000000000001,12,7.2
RISK-017,20230101,3,713080.17,237693.39,4,3,0.6000000000000001,12,7.2
RISK-017,20230201,5,244842.93,48968.585999999996,3,4,0.6000000000000001,12,7.2
RISK-017,20230301,2,77016.48000000001,38508.240000000005,3,2,0.6000000000000001,6,3.6
RISK-017,20230501,6,752017.8200000001,125336.30333333334,3,4,0.6000000000000001,12,7.2
RISK-017,20230601,2,193957.37,96978.685,3,2,0.6000000000000001,6,3.6
RISK-017,20230701,1,3612.57,3612.57,2,1,0.6000000000000001,2,1.2
RISK-017,20230801,3,56171.71000000001,18723.903333333335,2,3,0.6000000000000001,6,3.6
RISK-017,20230901,7,208194.42,29742.06,3,4,0.6000000000000001,12,7.2
RISK-017,20231001,6,62155.91,10359.318333333335,2,4,0.6000000000000001,8,4.8
RISK-017,20231101,5,235374.72,47074.944,3,4,0.6000000000000001,12,7.2
RISK-017,20231201,3,2970300.2399999998,990100.08,4,3,0.6000000000000001,12,7.2
RISK-017,20240101,4,8819381.46,2204845.365,4,3,0.6000000000000001,12,7.2
RISK-017,20240201,4,31999.12,7999.78,2,3,0.6000000000000001,6,3.6
RISK-017,20240301,5,72993.9,14598.779999999999,2,4,0.6000000000000001,8,4.8
RISK-017,20240501,5,1929837.19,385967.43799999997,4,4,0.6000000000000001,16,9.6
RISK-017,20240601,3,68097.83,22699.27666666667,3,3,0.6000000000000001,9,5.4
RISK-018,20190101,5,446703.91000000003,89340.782,3,4,0.5527093596059114,12,7.77
RISK-018,20190201,4,93982.31,23495.5775,3,3,0.5527093596059114,9,5.83
RISK-018,20190301,1,16270.58,16270.58,2,1,0.5527093596059114,2,1.29
RISK-018,20190401,3,197542.27,65847.42333333332,3,3,0.5527093596059114,9,5.83
RISK-018,20190501,1,6642.74,6642.74,2,1,0.5527093596059114,2,1.29
RISK-018,20190601,4,85161.29000000001,21290.322500000002,3,3,0.5527093596059114,9,5.83
RISK-018,20190701,3,1579589.9300000002,526529.9766666667,4,3,0.5527093596059114,12,7.77
RISK-018,20190801,2,2293.1099999999997,1146.5549999999998,1,2,0.5527093596059114,2,1.29
RISK-018,20190901,1,2708.2,2708.2,2,1,0.5527093596059114,2,1.29
RISK-018,20191001,1,541908.52,541908.52,4,1,0.5527093596059114,4,2.59
RISK-018,20191101,3,56410.520000000004,18803.506666666668,2,3,0.5527093596059114,6,3.88
RISK-018,20191201,4,113626.29,28406.5725,3,3,0.5527093596059114,9,5.83
RISK-018,20200101,1,2553.51,2553.51,2,1,0.5527093596059114,2,1.29
RISK-018,20200201,1,263801.46,263801.46,4,1,0.5527093596059114,4,2.59
RISK-018,20200301,4,308030.27999999997,77007.56999999999,3,3,0.5527093596059114,9,5.83
RISK-018,20200401,3,245448.7,81816.23333333334,3,3,0.5527093596059114,9,5.83
RISK-018,20200501,4,601203.7,150300.925,3,3,0.5527093596059114,9,5.83
RISK-018,20200601,5,41459.76,8291.952000000001,2,4,0.5527093596059114,8,5.18
RISK-018,20200701,2,16012.220000000001,8006.110000000001,2,2,0.5527093596059114,4,2.59
RISK-018,20200801,1,6938.26,6938.26,2,1,0.5527093596059114,2,1.29
RISK-018,20200901,7,129141.58,18448.797142857144,2,4,0.5527093596059114,8,5.18
RISK-018,20201001,4,4290382.94,1072595.735,4,3,0.5527093596059114,12,7.77
RISK-018,20201101,2,47981.97,23990.985,3,2,0.5527093596059114,6,3.88
RISK-018,20201201,2,100306.15,50153.075,3,2,0.5527093596059114,6,3.88
RISK-018,20210101,2,125505.58,62752.79,3,2,0.5527093596059114,6,3.88
RISK-018,20210201,7,165191.64,23598.805714285718,3,4,0.5527093596059114,12,7.77
RISK-018,20210301,6,359965.46,59994.24333333334,3,4,0.5527093596059114,12,7.77
RISK-018,20210401,2,54119.08,27059.54,3,2,0.5527093596059114,6,3.88
RISK-018,20210501,6,1713926.55,285654.425,4,4,0.5527093596059114,16,10.36
RISK-018,20210601,4,2731675.21,682918.8025,4,3,0.5527093596059114,12,7.77
RISK-018,20210701,1,6219.57,6219.57,2,1,0.5527093596059114,2,1.29
RISK-018,20210801,2,28425.71,14212.855,2,2,0.5527093596059114,4,2.59
RISK-018,20210901,7,741167.65,105881.09285714287,3,4,0.5527093596059114,12,7.77
RISK-018,20211001,2,10971.880000000001,5485.9400000000005,2,2,0.5527093596059114,4,2.59
RISK-018,20211101,5,77041.87,15408.374,2,4,0.5527093596059114,8,5.18
RISK-018,20211201,2,173283.62,86641.81,3,2,0.5527093596059114,6,3.88
RISK-018,20220101,3,11246.34,3748.78,2,3,0.5527093596059114,6,3.88
RISK-018,20220201,1,17573.56,17573.56,2,1,0.5527093596059114,2,1.29
RISK-018,20220301,3,65863.0,21954.333333333332,3,3,0.5527093596059114,9,5.83
RISK-018,20220401,4,302143.29000000004,75535.82250000001,3,3,0.5527093596059114,9,5.83
RISK-018,20220501,4,84484.65,21121.1625,3,3,0.5527093596059114,9,5.83
RISK-018,20220601,5,301157.8,60231.56,3,4,0.5527093596059114,12,7.77
RISK-018,20220701,5,317913.1,63582.619999999995,3,4,0.5527093596059114,12,7.77
RISK-018,20220801,3,30302.16,10100.72,2,3,0.5527093596059114,6,3.88
RISK-018,20220901,1,777.45,777.45,1,1,0.5527093596059114,1,0.65
RISK-018,20221001,5,1450783.24,290156.648,4,4,0.5527093596059114,16,10.36
RISK-018,20221101,4,913400.8600000001,228350.21500000003,4,3,0.5527093596059114,12,7.77
RISK-018,20221201,4,69413.87,17353.4675,2,3,0.5527093596059114,6,3.88
RISK-018,20230101,2,1216858.36,608429.18,4,2,0.5527093596059114,8,5.18
RISK-018,20230301,2,129914.66,64957.33,3,2,0.5527093596059114,6,3.88
RISK-018,20230401,3,58595.17,19531.72333333333,3,3,0.5527093596059114,9,5.83
RISK-018,20230601,2,14148.89,7074.445,2,2,0.5527093596059114,4,2.59
RISK-018,20230701,3,1346425.5799999998,448808.5266666666,4,3,0.5527093596059114,12,7.77
RISK-018,20230801,5,82774.14,16554.828,2,4,0.5527093596059114,8,5.18
RISK-018,20230901,2,424481.31,212240.655,3,2,0.5527093596059114,6,3.88
RISK-018,20231001,3,1499479.51,499826.50333333336,4,3,0.5527093596059114,12,7.77
RISK-018,20231101,1,354173.19,354173.19,4,1,0.5527093596059114,4,2.59
RISK-018,20231201,4,28538.210000000003,7134.552500000001,2,3,0.5527093596059114,6,3.88
RISK-018,20240101,3,58567.46000000001,19522.486666666668,3,3,0.5527093596059114,9,5.83
RISK-018,20240201,7,123815.0,17687.85714285714,2,4,0.5527093596059114,8,5.18
RISK-018,20240301,1,9236.73,9236.73,2,1,0.5527093596059114,2,1.29
RISK-018,20240401,7,1896906.02,270986.5742857143,4,4,0.5527093596059114,16,10.36
RISK-018,20240501,1,19413.79,19413.79,2,1,0.5527093596059114,2,1.29
RISK-018,20240601,1,4110.15,4110.15,2,1,0.5527093596059114,2,1.29
RISK-019,20190101,2,1553755.2,776877.6,4,2,0.5945701357466064,8,4.84
RISK-019,20190201,4,786243.53,196560.8825,3,3,0.5945701357466064,9,5.45
RISK-019,20190301,3,315184.34,105061.44666666667,3,3,0.5945701357466064,9,5.45
RISK-019,20190401,2,26368.52,13184.26,2,2,0.5945701357466064,4,2.42
RISK-019,20190501,3,399077.30000000005,133025.7666666667,3,3,0.5945701357466064,9,5.45
RISK-019,20190601,3,127505.4,42501.799999999996,3,3,0.5945701357466064,9,5.45
RISK-019,20190701,4,12512.96,3128.24,2,3,0.5945701357466064,6,3.63
RISK-019,20190801,1,17548.12,17548.12,2,1,0.5945701357466064,2,1.21
RISK-019,20190901,2,21140.079999999998,10570.039999999999,2,2,0.5945701357466064,4,2.42
RISK-019,20191001,3,156325.67,52108.55666666667,3,3,0.5945701357466064,9,5.45
RISK-019,20191101,4,110888.69,27722.1725,3,3,0.5945701357466064,9,5.45
RISK-019,20191201,4,2720681.99,680170.4975,4,3,0.5945701357466064,12,7.27
RISK-019,20200201,6,4393947.97,732324.6616666666,4,4,0.5945701357466064,16,9.69
RISK-019,20200301,4,967509.11,241877.2775,4,3,0.5945701357466064,12,7.27
RISK-019,20200401,4,14918.369999999999,3729.5924999999997,2,3,0.5945701357466064,6,3.63
RISK-019,20200501,5,34487.91,6897.582,2,4,0.5945701357466064,8,4.84
RISK-019,20200601,9,910025.76,101113.97333333333,3,5,0.5945701357466064,15,9.08
RISK-019,20200701,3,193907.86000000002,64635.95333333334,3,3,0.5945701357466064,9,5.45
RISK-019,20200801,2,949707.58,474853.79,4,2,0.5945701357466064,8,4.84
RISK-019,20200901,4,54289.4,13572.35,2,3,0.5945701357466064,6,3.63
RISK-019,20201001,4,242002.88,60500.72,3,3,0.5945701357466064,9,5.45
RISK-019,20201101,4,426782.73,106695.6825,3,3,0.5945701357466064,9,5.45
RISK-019,20201201,2,24755.58,12377.79,2,2,0.5945701357466064,4,2.42
RISK-019,20210101,5,541912.5499999999,108382.50999999998,3,4,0.5945701357466064,12,7.27
RISK-019,20210201,2,20527.15,10263.575,2,2,0.5945701357466064,4,2.42
RISK-019,20210301,2,95158.16,47579.08,3,2,0.5945701357466064,6,3.63
RISK-019,20210401,2,8596.78,4298.39,2,2,0.5945701357466064,4,2.42
RISK-019,20210501,5,3821073.8000000003,764214.76,4,4,0.5945701357466064,16,9.69
RISK-019,20210601,2,416359.78,208179.89,3,2,0.5945701357466064,6,3.63
RISK-019,20210701,1,10028.27,10028.27,2,1,0.5945701357466064,2,1.21
RISK-019,20210801,3,8075.9,2691.9666666666667,2,3,0.5945701357466064,6,3.63
RISK-019,20210901,9,1231694.43,136854.93666666665,3,5,0.5945701357466064,15,9.08
RISK-019,20211001,6,1777399.7,296233.2833333333,4,4,0.5945701357466064,16,9.69
RISK-019,20211101,8,3635220.3699999996,454402.54624999996,4,5,0.5945701357466064,20,12.11
RISK-019,20211201,4,250466.88,62616.72,3,3,0.5945701357466064,9,5.45
RISK-019,20220101,6,309089.03,51514.83833333334,3,4,0.5945701357466064,12,7.27
RISK-019,20220201,3,28590.639999999996,9530.213333333331,2,3,0.5945701357466064,6,3.63
RISK-019,20220301,3,641954.8400000001,213984.94666666668,3,3,0.5945701357466064,9,5.45
RISK-019,20220401,2,8951.380000000001,4475.6900000000005,2,2,0.5945701357466064,4,2.42
RISK-019,20220501,1,323738.32,323738.32,4,1,0.5945701357466064,4,2.42
RISK-019,20220601,4,538653.1900000001,134663.29750000002,3,3,0.5945701357466064,9,5.45
RISK-019,20220701,1,2951.44,2951.44,2,1,0.5945701357466064,2,1.21
RISK-019,20220801,2,15611.73,7805.865,2,2,0.5945701357466064,4,2.42
RISK-019,20220901,2,77657.34999999999,38828.674999999996,3,2,0.5945701357466064,6,3.63
RISK-019,20221001,3,138697.74,46232.579999999994,3,3,0.5945701357466064,9,5.45
RISK-019,20221101,4,233326.22,58331.555,3,3,0.5945701357466064,9,5.45
RISK-019,20221201,4,3609097.84,902274.46,4,3,0.5945701357466064,12,7.27
RISK-019,20230101,3,13634.42,4544.806666666666,2,3,0.5945701357466064,6,3.63
RISK-019,20230201,2,5107611.05,2553805.525,5,2,0.5945701357466064,10,6.05
RISK-019,20230301,2,3912659.51,1956329.755,4,2,0.5945701357466064,8,4.84
RISK-019,20230401,2,145945.88,72972.94,3,2,0.5945701357466064,6,3.63
RISK-019,20230501,2,993113.59,496556.795,4,2,0.5945701357466064,8,4.84
RISK-019,20230601,3,549275.47,183091.82333333333,3,3,0.5945701357466064,9,5.45
RISK-019,20230701,4,14892.35,3723.0875,2,3,0.5945701357466064,6,3.63
RISK-019,20230801,4,14614.380000000001,3653.5950000000003,2,3,0.5945701357466064,6,3.63
RISK-019,20230901,3,32268.510000000002,10756.17,2,3,0.5945701357466064,6,3.63
RISK-019,20231001,2,1167940.46,583970.23,4,2,0.5945701357466064,8,4.84
RISK-019,20231101,5,271378.43,54275.686,3,4,0.5945701357466064,12,7.27
RISK-019,20231201,1,326234.67,326234.67,4,1,0.5945701357466064,4,2.42
RISK-019,20240101,3,28762.510000000002,9587.503333333334,2,3,0.5945701357466064,6,3.63
RISK-019,20240201,3,24768.63,8256.210000000001,2,3,0.5945701357466064,6,3.63
RISK-019,20240301,4,531799.24,132949.81,3,3,0.5945701357466064,9,5.45
RISK-019,20240401,6,3308231.08,551371.8466666667,4,4,0.5945701357466064,16,9.69
RISK-019,20240601,6,2420843.9499999997,403473.99166666664,4,4,0.5945701357466064,16,9.69
RISK-020,20190101,6,81617.17,13602.861666666666,2,4,0.5571428571428572,8,5.14
RISK-020,20190201,4,370634.04,92658.51,3,3,0.5571428571428572,9,5.79
RISK-020,20190401,6,240800.59999999998,40133.43333333333,3,4,0.5571428571428572,12,7.71
RISK-020,20190501,1,562608.91,562608.91,4,1,0.5571428571428572,4,2.57
RISK-020,20190601,3,58057.729999999996,19352.576666666664,2,3,0.5571428571428572,6,3.86
RISK-020,20190701,4,539490.95,134872.7375,3,3,0.5571428571428572,9,5.79
RISK-020,20190801,2,229515.86,114757.93,3,2,0.5571428571428572,6,3.86
RISK-020,20190901,3,75906.25,25302.083333333332,3,3,0.5571428571428572,9,5.79
RISK-020,20191001,3,142037.91,47345.97,3,3,0.5571428571428572,9,5.79
RISK-020,20191101,4,63714.130000000005,15928.532500000001,2,3,0.5571428571428572,6,3.86
RISK-020,20191201,1,504608.55,504608.55,4,1,0.5571428571428572,4,2.57
RISK-020,20200101,3,807660.1499999999,269220.05,4,3,0.5571428571428572,12,7.71
RISK-020,20200201,2,216926.51,108463.255,3,2,0.5571428571428572,6,3.86
RISK-020,20200301,2,8397.4,4198.7,2,2,0.5571428571428572,4,2.57
RISK-020,20200401,3,21666.49,7222.163333333334,2,3,0.5571428571428572,6,3.86
RISK-020,20200501,3,54954.409999999996,18318.136666666665,2,3,0.5571428571428572,6,3.86
RISK-020,20200601,3,40113.01,13371.003333333334,2,3,0.5571428571428572,6,3.86
RISK-020,20200701,1,3787.31,3787.31,2,1,0.5571428571428572,2,1.29
RISK-020,20200801,4,483859.22,120964.805,3,3,0.5571428571428572,9,5.79
RISK-020,20200901,1,12898.16,12898.16,2,1,0.5571428571428572,2,1.29
RISK-020,20201001,3,50092.92,16697.64,2,3,0.5571428571428572,6,3.86
RISK-020,20201101,1,18418.46,18418.46,2,1,0.5571428571428572,2,1.29
RISK-020,20201201,6,505188.42,84198.06999999999,3,4,0.5571428571428572,12,7.71
RISK-020,20210101,5,422645.13,84529.026,3,4,0.5571428571428572,12,7.71
RISK-020,20210201,3,12009.55,4003.183333333333,2,3,0.5571428571428572,6,3.86
RISK-020,20210301,4,1265115.93,316278.9825,4,3,0.5571428571428572,12,7.71
RISK-020,20210401,3,160221.59999999998,53407.19999999999,3,3,0.5571428571428572,9,5.79
RISK-020,20210501,2,18172.75,9086.375,2,2,0.5571428571428572,4,2.57
RISK-020,20210601,1,2495.13,2495.13,2,1,0.5571428571428572,2,1.29
RISK-020,20210701,6,95970.4,15995.066666666666,2,4,0.5571428571428572,8,5.14
RISK-020,20210801,1,11729.81,11729.81,2,1,0.5571428571428572,2,1.29
RISK-020,20210901,4,1977737.98,494434.495,4,3,0.5571428571428572,12,7.71
RISK-020,20211001,7,830351.37,118621.62428571428,3,4,0.5571428571428572,12,7.71
RISK-020,20211101,1,612032.43,612032.43,4,1,0.5571428571428572,4,2.57
RISK-020,20211201,6,2968656.8,494776.1333333333,4,4,0.5571428571428572,16,10.29
RISK-020,20220101,2,430908.23,215454.115,3,2,0.5571428571428572,6,3.86
RISK-020,20220201,1,47311.25,47311.25,3,1,0.5571428571428572,3,1.93
RISK-020,20220301,3,2083921.9700000002,694640.6566666667,4,3,0.5571428571428572,12,7.71
RISK-020,20220401,2,41338.97,20669.485,3,2,0.5571428571428572,6,3.86
RISK-020,20220501,2,254500.34,127250.17,3,2,0.5571428571428572,6,3.86
RISK-020,20220601,4,120425.58,30106.395,3,3,0.5571428571428572,9,5.79
RISK-020,20220701,3,210198.09,70066.03,3,3,0.5571428571428572,9,5.79
RISK-020,20220801,3,43638.759999999995,14546.253333333332,2,3,0.5571428571428572,6,3.86
RISK-020,20220901,2,111390.84,55695.42,3,2,0.5571428571428572,6,3.86
RISK-020,20221001,2,13705.369999999999,6852.6849999999995,2,2,0.5571428571428572,4,2.57
RISK-020,20221101,3,566846.3099999999,188948.77,3,3,0.5571428571428572,9,5.79
RISK-020,20221201,6,130663.67000000001,21777.278333333335,3,4,0.5571428571428572,12,7.71
RISK-020,20230101,2,6232.0,3116.0,2,2,0.5571428571428572,4,2.57
RISK-020,20230201,2,1986396.96,993198.48,4,2,0.5571428571428572,8,5.14
RISK-020,20230301,3,1264926.7100000002,421642.23666666675,4,3,0.5571428571428572,12,7.71
RISK-020,20230401,2,151892.55,75946.275,3,2,0.5571428571428572,6,3.86
RISK-020,20230501,7,1715105.79,245015.11285714287,4,4,0.5571428571428572,16,10.29
RISK-020,20230601,2,16303.52,8151.76,2,2,0.5571428571428572,4,2.57
RISK-020,20230701,2,978022.92,489011.46,4,2,0.5571428571428572,8,5.14
RISK-020,20230801,2,34140.93,17070.465,2,2,0.5571428571428572,4,2.57
RISK-020,20230901,2,23627.789999999997,11813.894999999999,2,2,0.5571428571428572,4,2.57
RISK-020,20231001,2,15572.1,7786.05,2,2,0.5571428571428572,4,2.57
RISK-020,20231101,5,68226.45000000001,13645.290000000003,2,4,0.5571428571428572,8,5.14
RISK-020,20231201,1,13193.94,13193.94,2,1,0.5571428571428572,2,1.29
RISK-020,20240101,1,6352.75,6352.75,2,1,0.5571428571428572,2,1.29
RISK-020,20240201,3,1930986.3200000003,643662.1066666668,4,3,0.5571428571428572,12,7.71
RISK-020,20240301,1,15669.32,15669.32,2,1,0.5571428571428572,2,1.29
RISK-020,20240401,2,239373.44999999998,119686.72499999999,3,2,0.5571428571428572,6,3.86
RISK-020,20240501,6,63526.979999999996,10587.83,2,4,0.5571428571428572,8,5.14
RISK-020,20240601,6,260717.67,43452.945,3,4,0.5571428571428572,12,7.71
RISK-021,20190101,1,3489.4,3489.4,2,1,0.5955307262569832,2,1.21
RISK-021,20190201,7,351282.11,50183.15857142857,3,4,0.5955307262569832,12,7.25
RISK-021,20190301,4,701188.94,175297.235,3,3,0.5955307262569832,9,5.44
RISK-021,20190501,3,602282.05,200760.68333333335,3,3,0.5955307262569832,9,5.44
RISK-021,20190601,4,263912.2,65978.05,3,3,0.5955307262569832,9,5.44
RISK-021,20190701,3,59546.03,19848.676666666666,3,3,0.5955307262569832,9,5.44
RISK-021,20190801,7,551128.81,78732.68714285715,3,4,0.5955307262569832,12,7.25
RISK-021,20190901,2,15698.57,7849.285,2,2,0.5955307262569832,4,2.42
RISK-021,20191001,3,330400.73,110133.57666666666,3,3,0.5955307262569832,9,5.44
RISK-021,20191101,3,387892.42,129297.47333333333,3,3,0.5955307262569832,9,5.44
RISK-021,20191201,5,232437.16999999998,46487.433999999994,3,4,0.5955307262569832,12,7.25
RISK-021,20200101,2,221971.27,110985.635,3,2,0.5955307262569832,6,3.63
RISK-021,20200201,2,7838.71,3919.355,2,2,0.5955307262569832,4,2.42
RISK-021,20200301,1,7315.44,7315.44,2,1,0.5955307262569832,2,1.21
RISK-021,20200401,3,26035.59,8678.53,2,3,0.5955307262569832,6,3.63
RISK-021,20200501,4,46851.97,11712.9925,2,3,0.5955307262569832,6,3.63
RISK-021,20200601,1,109892.25,109892.25,3,1,0.5955307262569832,3,1.81
RISK-021,20200701,3,35857.14,11952.38,2,3,0.5955307262569832,6,3.63
RISK-021,20200801,4,29408.94,7352.235,2,3,0.5955307262569832,6,3.63
RISK-021,20201001,5,1148317.98,229663.596,4,4,0.5955307262569832,16,9.67
RISK-021,20201101,3,1108839.53,369613.1766666667,4,3,0.5955307262569832,12,7.25
RISK-021,20201201,5,1024632.81,204926.562,3,4,0.5955307262569832,12,7.25
RISK-021,20210101,1,4204.79,4204.79,2,1,0.5955307262569832,2,1.21
RISK-021,20210201,3,152222.72,50740.90666666667,3,3,0.5955307262569832,9,5.44
RISK-021,20210301,2,3261.8,1630.9,1,2,0.5955307262569832,2,1.21
RISK-021,20210401,3,646759.3400000001,215586.44666666668,3,3,0.5955307262569832,9,5.44
RISK-021,20210501,2,398883.67000000004,199441.83500000002,3,2,0.5955307262569832,6,3.63
RISK-021,20210601,2,6429.38,3214.69,2,2,0.5955307262569832,4,2.42
RISK-021,20210701,4,111777.91,27944.4775,3,3,0.5955307262569832,9,5.44
RISK-021,20210801,2,112933.62,56466.81,3,2,0.5955307262569832,6,3.63
RISK-021,20211001,2,280261.58,140130.79,3,2,0.5955307262569832,6,3.63
RISK-021,20211101,3,1066646.81,355548.9366666667,4,3,0.5955307262569832,12,7.25
RISK-021,20211201,2,33319.39,16659.695,2,2,0.5955307262569832,4,2.42
RISK-021,20220101,3,623467.9,207822.63333333333,3,3,0.5955307262569832,9,5.44
RISK-021,20220201,3,195450.97,65150.323333333334,3,3,0.5955307262569832,9,5.44
RISK-021,20220301,1,1085.5,1085.5,1,1,0.5955307262569832,1,0.6
RISK-021,20220401,3,110859.84,36953.28,3,3,0.5955307262569832,9,5.44
RISK-021,20220501,2,215887.0,107943.5,3,2,0.5955307262569832,6,3.63
RISK-021,20220601,1,13522.12,13522.12,2,1,0.5955307262569832,2,1.21
RISK-021,20220701,1,17833.31,17833.31,2,1,0.5955307262569832,2,1.21
RISK-021,20220801,2,83335.0,41667.5,3,2,0.5955307262569832,6,3.63
RISK-021,20220901,3,2084629.28,694876.4266666666,4,3,0.5955307262569832,12,7.25
RISK-021,20221001,4,635856.01,158964.0025,3,3,0.5955307262569832,9,5.44
RISK-021,20221101,4,758764.1599999999,189691.03999999998,3,3,0.5955307262569832,9,5.44
RISK-021,20221201,3,92992.84,30997.61333333333,3,3,0.5955307262569832,9,5.44
RISK-021,20230101,2,1022067.24,511033.62,4,2,0.5955307262569832,8,4.84
RISK-021,20230201,1,5916.68,5916.68,2,1,0.5955307262569832,2,1.21
RISK-021,20230301,5,263887.17,52777.433999999994,3,4,0.5955307262569832,12,7.25
RISK-021,20230401,4,37521.7,9380.425,2,3,0.5955307262569832,6,3.63
RISK-021,20230501,5,140718.71,28143.742,3,4,0.5955307262569832,12,7.25
RISK-021,20230601,6,129951.07,21658.51166666667,3,4,0.5955307262569832,12,7.25
